Date,Area,Equipment,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Peak Acceleration (g),Displacement (µm),Oil Level,Abnormal Sound,Leakage,Observation,Is Running
2024-01-31,Distillation,3-P-906-B,38.8,44.0,5.2,1.32,310.7,Normal,Yes,No,Normal,True
2024-01-31,Distillation,3-P-907-A,57.0,64.0,5.9,2.26,379.8,High,No,No,Normal,False
2024-01-31,Distillation,3-P-907-B,32.8,55.7,2.5,0.53,130.7,Low,Yes,Yes,Normal,True
2024-02-02,Finishing,3-P-501-A,32.5,74.1,2.8,0.28,873.6,Low,Yes,No,Needs Attention,False
2024-02-02,Finishing,3-P-501-B,76.9,31.9,0.3,2.59,65.6,Normal,No,Yes,Needs Attention,False
2024-02-02,Finishing,3-P-502-A,74.5,46.1,3.4,4.76,272.0,High,Yes,Yes,Needs Attention,True
2024-02-02,Finishing,3-P-502-B,62.9,67.6,4.3,0.53,353.7,High,Yes,No,Slight Noise,False
2024-02-02,Finishing,3-P-503-A,58.8,31.8,5.4,2.71,642.9,High,Yes,Yes,Normal,True
2024-02-02,Finishing,3-P-503-B,37.6,40.5,4.8,4.61,822.4,Low,No,Yes,Normal,False
2024-02-02,Finishing,3-P-504-A,37.6,49.4,3.6,4.35,691.9,Normal,No,Yes,Needs Attention,True
2024-02-02,Finishing,3-P-504-B,79.9,47.0,1.8,4.75,280.4,Low,Yes,No,Normal,False
2024-02-02,Finishing,3-P-601-A,59.5,73.5,3.1,0.78,364.7,High,Yes,Yes,Slight Noise,True
2024-02-02,Finishing,3-P-601-B,45.7,41.5,2.0,1.74,907.2,Normal,No,Yes,Normal,True
2024-02-03,Butene,2-P-2101-A,67.0,55.3,4.0,0.49,385.7,Normal,No,No,Normal,False
2024-02-03,Butene,2-P-2101-B,38.1,59.5,0.0,0.95,801.1,High,No,Yes,Needs Attention,True
2024-02-03,Butene,2-P-2301-A,66.1,50.4,0.4,3.11,639.6,Normal,Yes,No,Slight Noise,False
2024-02-03,Butene,2-P-2301-B,39.2,65.9,6.0,4.85,121.9,Low,No,Yes,Normal,False
2024-02-03,Butene,2-P-2302-A,62.3,66.2,4.4,0.9,903.8,Normal,Yes,Yes,Needs Attention,False
2024-02-03,Butene,2-P-2302-B,56.7,77.6,2.5,4.2,376.3,High,Yes,No,Slight Noise,True
2024-02-03,Butene,2-P-2306-A,36.0,61.5,4.5,0.3,898.7,High,No,No,Normal,False
2024-02-03,Butene,2-P-2306-B,66.1,49.9,1.4,3.61,179.9,Normal,No,No,Normal,False
2024-02-05,Reaction,3-P-101,30.4,36.9,4.3,3.07,178.9,Low,Yes,Yes,Normal,False
2024-02-05,Reaction,3-P-102-A,53.7,68.7,3.1,0.04,955.6,High,No,Yes,Normal,True
2024-02-05,Reaction,3-P-102-B,44.0,58.1,5.7,4.35,942.0,Low,Yes,Yes,Slight Noise,False
2024-02-05,Reaction,3-P-103-A,60.3,37.9,4.8,0.86,938.3,High,No,No,Slight Noise,False
2024-02-05,Reaction,3-P-103-B,78.7,66.8,5.7,0.21,768.7,Normal,Yes,Yes,Normal,False
2024-02-05,Reaction,3-P-201,55.2,75.8,1.3,0.93,511.7,Normal,No,Yes,Normal,False
2024-02-05,Reaction,3-P-202,38.3,56.2,4.1,4.96,983.4,Low,Yes,No,Needs Attention,False
2024-02-05,Reaction,3-P-203,53.1,52.6,0.6,1.96,325.4,Low,No,No,Normal,False
2024-02-05,Reaction,3-P-204,68.4,68.9,1.0,4.96,232.7,Normal,No,No,Normal,False
2024-02-05,Reaction,3-P-205,59.3,30.4,4.9,1.79,550.6,Low,Yes,Yes,Needs Attention,True
2024-02-05,Reaction,3-P-206,42.6,55.9,4.9,3.28,188.5,Normal,Yes,No,Normal,False
2024-02-05,Reaction,3-P-208,59.6,64.8,1.1,3.63,398.5,High,Yes,No,Normal,False
2024-02-05,Reaction,3-P-209,36.2,40.4,3.8,1.8,590.4,Normal,Yes,No,Normal,True
2024-02-05,Reaction,3-P-301-A,44.3,30.2,1.8,0.03,470.9,Normal,No,Yes,Slight Noise,True
2024-02-05,Reaction,3-P-301-B,48.2,31.1,4.0,1.53,419.7,Normal,Yes,Yes,Normal,False
2024-02-05,Reaction,3-P-301-C,43.9,49.1,4.6,2.13,410.8,Normal,No,No,Needs Attention,True
2024-02-05,Reaction,3-K-101-A,79.1,45.4,4.9,0.11,992.8,High,No,Yes,Normal,True
2024-02-05,Reaction,3-K-101-B,68.0,33.9,1.9,4.9,263.1,Low,No,No,Needs Attention,False
2024-02-05,Reaction,3-K-301-A,69.4,39.8,1.0,3.26,567.0,Normal,Yes,No,Normal,False
2024-02-05,Reaction,3-K-301-B,65.0,37.5,2.5,3.34,710.4,Normal,No,No,Normal,False
2024-02-07,Distillation,3-P-901-A,70.4,58.2,1.1,4.8,140.3,Low,Yes,Yes,Normal,True
2024-02-07,Distillation,3-P-901-B,66.0,73.8,2.7,2.57,22.9,Normal,Yes,Yes,Normal,True
2024-02-07,Distillation,3-P-902-A,41.2,60.0,2.0,1.84,337.0,Low,No,Yes,Normal,False
2024-02-07,Distillation,3-P-902-B,35.3,37.0,5.5,1.42,657.0,Normal,Yes,No,Normal,True
2024-02-07,Distillation,3-P-903-A,75.2,31.7,3.1,0.47,638.0,High,Yes,Yes,Needs Attention,False
2024-02-07,Distillation,3-P-903-B,33.3,74.3,5.2,1.35,999.2,High,Yes,No,Slight Noise,True
2024-02-07,Distillation,3-P-903-C,67.4,72.8,4.3,2.65,606.1,High,Yes,No,Needs Attention,True
2024-02-07,Distillation,3-P-904-A,78.2,56.2,4.2,4.37,659.6,High,No,No,Normal,True
2024-02-07,Distillation,3-P-904-B,64.6,67.6,2.1,0.15,481.4,High,No,No,Normal,False
2024-02-07,Distillation,3-P-905-A,39.5,62.4,4.9,3.48,54.5,Low,No,Yes,Slight Noise,False
2024-02-07,Distillation,3-P-905-B,38.2,40.2,1.9,4.64,851.4,Low,No,Yes,Normal,True
2024-02-07,Distillation,3-P-906-A,51.8,64.2,5.2,2.37,269.2,Normal,Yes,No,Slight Noise,True
2024-02-07,Distillation,3-P-906-B,64.8,35.3,4.4,1.66,600.0,Low,No,Yes,Slight Noise,True
2024-02-07,Distillation,3-P-907-A,75.0,32.5,1.7,4.3,154.5,Normal,No,Yes,Slight Noise,True
2024-02-07,Distillation,3-P-907-B,64.6,56.1,2.3,4.55,38.1,Normal,No,Yes,Slight Noise,False
2024-02-09,Finishing,3-P-501-A,31.0,69.1,4.0,0.18,456.1,Low,No,No,Normal,True
2024-02-09,Finishing,3-P-501-B,44.7,39.8,5.3,0.24,296.1,Normal,Yes,No,Slight Noise,False
2024-02-09,Finishing,3-P-502-A,52.5,74.6,0.6,0.43,115.3,Low,Yes,No,Slight Noise,True
2024-02-09,Finishing,3-P-502-B,72.7,63.5,5.0,3.48,777.6,High,Yes,No,Slight Noise,False
2024-02-09,Finishing,3-P-503-A,79.3,76.9,3.4,4.16,747.3,Normal,Yes,No,Slight Noise,True
2024-02-09,Finishing,3-P-503-B,31.8,31.5,4.8,4.34,519.1,Normal,Yes,No,Normal,False
2024-02-09,Finishing,3-P-504-A,57.1,75.1,1.7,4.47,740.6,High,No,Yes,Normal,True
2024-02-09,Finishing,3-P-504-B,68.6,64.0,5.0,0.42,393.6,High,No,No,Normal,True
2024-02-09,Finishing,3-P-601-A,49.4,56.6,1.9,3.39,911.2,Low,No,Yes,Needs Attention,False
2024-02-09,Finishing,3-P-601-B,71.6,77.9,1.9,4.75,596.2,Low,Yes,Yes,Slight Noise,False
2024-02-10,Butene,2-P-2101-A,66.0,62.3,1.6,2.74,416.6,Low,No,Yes,Normal,False
2024-02-10,Butene,2-P-2101-B,54.5,35.2,5.9,2.77,385.3,High,No,Yes,Needs Attention,False
2024-02-10,Butene,2-P-2301-A,34.5,35.5,5.8,3.77,612.8,Normal,Yes,No,Normal,False
2024-02-10,Butene,2-P-2301-B,50.7,55.8,0.4,3.18,390.7,Normal,No,No,Normal,False
2024-02-10,Butene,2-P-2302-A,76.5,73.2,0.1,4.19,709.9,Normal,Yes,No,Needs Attention,True
2024-02-10,Butene,2-P-2302-B,32.0,56.8,3.6,0.49,105.8,Normal,Yes,Yes,Normal,False
2024-02-10,Butene,2-P-2306-A,65.9,68.6,1.8,1.94,410.2,Low,No,No,Needs Attention,True
2024-02-10,Butene,2-P-2306-B,50.3,59.9,2.4,4.96,286.6,Low,Yes,No,Normal,True
2024-02-12,Reaction,3-P-101,53.6,69.0,5.3,2.98,523.9,Normal,Yes,Yes,Normal,True
2024-02-12,Reaction,3-P-102-A,54.1,76.3,2.1,4.99,332.4,Normal,No,No,Needs Attention,False
2024-02-12,Reaction,3-P-102-B,72.3,70.3,5.0,3.1,567.3,Normal,No,No,Slight Noise,True
2024-02-12,Reaction,3-P-103-A,42.0,62.7,3.8,2.58,32.8,Normal,Yes,Yes,Needs Attention,True
2024-02-12,Reaction,3-P-103-B,63.3,74.4,5.2,3.24,213.8,Low,Yes,Yes,Normal,True
2024-02-12,Reaction,3-P-201,53.0,30.2,0.5,3.53,879.3,Low,No,No,Needs Attention,True
2024-02-12,Reaction,3-P-202,57.4,52.0,4.9,2.55,348.2,Low,No,No,Needs Attention,False
2024-02-12,Reaction,3-P-203,42.2,62.6,2.5,0.56,266.8,Normal,Yes,Yes,Normal,False
2024-02-12,Reaction,3-P-204,38.6,45.5,1.0,1.83,877.3,Low,Yes,Yes,Slight Noise,True
2024-02-12,Reaction,3-P-205,58.2,76.2,2.4,1.42,52.2,Low,No,No,Slight Noise,True
2024-02-12,Reaction,3-P-206,52.5,30.2,2.4,0.65,184.6,Normal,No,Yes,Needs Attention,False
2024-02-12,Reaction,3-P-208,60.6,38.2,4.2,4.7,90.6,Low,Yes,Yes,Slight Noise,True
2024-02-12,Reaction,3-P-209,42.0,70.9,0.2,1.81,139.9,High,No,No,Needs Attention,False
2024-02-12,Reaction,3-P-301-A,39.9,39.2,0.8,1.28,495.6,Low,No,No,Slight Noise,True
2024-02-12,Reaction,3-P-301-B,79.9,56.7,0.4,4.07,888.6,Low,No,No,Slight Noise,False
2024-02-12,Reaction,3-P-301-C,64.9,62.6,5.8,2.2,963.5,Low,No,Yes,Normal,True
2024-02-12,Reaction,3-K-101-A,70.9,61.8,1.8,1.95,510.3,Low,No,Yes,Needs Attention,False
2024-02-12,Reaction,3-K-101-B,73.2,70.3,1.3,1.85,660.5,Normal,No,No,Needs Attention,False
2024-02-12,Reaction,3-K-301-A,59.3,52.9,1.0,2.73,768.3,Low,Yes,Yes,Normal,False
2024-02-12,Reaction,3-K-301-B,48.4,45.3,5.2,3.13,117.9,Normal,No,Yes,Normal,False
2024-02-14,Distillation,3-P-901-A,48.1,76.8,0.5,4.96,547.5,High,No,No,Needs Attention,True
2024-02-14,Distillation,3-P-901-B,36.0,78.8,3.9,3.17,15.9,Normal,Yes,No,Normal,False
2024-02-14,Distillation,3-P-902-A,67.1,75.9,2.3,3.9,308.5,High,Yes,No,Slight Noise,False
2024-02-14,Distillation,3-P-902-B,65.3,33.7,2.9,0.91,52.3,High,Yes,Yes,Needs Attention,False
2024-02-14,Distillation,3-P-903-A,36.0,58.7,5.2,1.89,439.8,High,Yes,Yes,Needs Attention,False
2024-02-14,Distillation,3-P-903-B,71.8,74.6,5.1,4.48,307.5,Low,No,No,Needs Attention,False
2024-02-14,Distillation,3-P-903-C,68.9,78.5,2.2,2.82,507.8,High,No,No,Needs Attention,True
2024-02-14,Distillation,3-P-904-A,63.4,31.4,3.0,4.26,163.1,Normal,Yes,No,Normal,True
2024-02-14,Distillation,3-P-904-B,55.2,49.9,0.4,1.0,378.6,High,Yes,No,Slight Noise,True
2024-02-14,Distillation,3-P-905-A,38.7,52.3,1.0,1.97,73.9,Low,No,Yes,Normal,True
2024-02-14,Distillation,3-P-905-B,58.2,67.5,4.5,1.37,337.4,Normal,No,Yes,Normal,True
2024-02-14,Distillation,3-P-906-A,39.8,68.0,4.7,2.3,990.8,High,No,No,Slight Noise,True
2024-02-14,Distillation,3-P-906-B,53.8,40.0,4.7,1.0,682.9,High,Yes,Yes,Normal,True
2024-02-14,Distillation,3-P-907-A,50.0,45.1,4.0,4.1,38.1,Low,Yes,No,Slight Noise,True
2024-02-14,Distillation,3-P-907-B,42.8,37.2,0.6,2.07,477.2,Normal,Yes,No,Needs Attention,False
2024-02-16,Finishing,3-P-501-A,58.0,55.8,1.1,3.9,446.1,High,No,Yes,Needs Attention,True
2024-02-16,Finishing,3-P-501-B,51.6,56.9,3.8,0.98,683.7,Low,Yes,Yes,Normal,False
2024-02-16,Finishing,3-P-502-A,74.8,75.5,2.0,4.85,152.0,High,No,Yes,Normal,True
2024-02-16,Finishing,3-P-502-B,41.5,67.3,4.3,2.16,922.6,Normal,No,No,Normal,True
2024-02-16,Finishing,3-P-503-A,70.1,78.2,5.9,2.7,623.2,Low,No,Yes,Normal,True
2024-02-16,Finishing,3-P-503-B,78.8,43.6,6.0,3.32,53.4,Low,Yes,No,Normal,True
2024-02-16,Finishing,3-P-504-A,65.8,68.8,1.1,4.24,161.2,Low,Yes,Yes,Slight Noise,False
2024-02-16,Finishing,3-P-504-B,64.7,59.6,3.3,4.7,663.2,Normal,Yes,Yes,Needs Attention,True
2024-02-16,Finishing,3-P-601-A,55.5,72.2,4.7,0.68,671.7,Normal,No,Yes,Slight Noise,False
2024-02-16,Finishing,3-P-601-B,78.9,69.7,2.1,1.25,300.9,High,No,No,Needs Attention,True
2024-02-17,Butene,2-P-2101-A,77.4,64.5,0.6,3.14,75.6,Low,No,No,Needs Attention,False
2024-02-17,Butene,2-P-2101-B,49.8,44.6,1.3,2.57,282.7,Normal,Yes,Yes,Normal,True
2024-02-17,Butene,2-P-2301-A,51.8,45.3,4.9,2.61,513.4,Low,Yes,No,Normal,False
2024-02-17,Butene,2-P-2301-B,40.9,48.8,5.7,2.7,485.3,High,No,No,Needs Attention,True
2024-02-17,Butene,2-P-2302-A,46.3,41.9,4.5,1.28,588.5,Normal,Yes,Yes,Slight Noise,True
2024-02-17,Butene,2-P-2302-B,45.0,54.3,1.7,4.93,63.9,Low,No,No,Slight Noise,False
2024-02-17,Butene,2-P-2306-A,53.5,65.6,1.9,0.35,757.6,Low,No,Yes,Needs Attention,True
2024-02-17,Butene,2-P-2306-B,59.3,75.5,2.9,2.03,572.9,Low,No,Yes,Slight Noise,True
2024-02-19,Reaction,3-P-101,34.9,36.1,2.7,1.42,912.3,Normal,Yes,No,Needs Attention,True
2024-02-19,Reaction,3-P-102-A,45.0,53.5,1.2,4.46,403.4,High,Yes,Yes,Normal,False
2024-02-19,Reaction,3-P-102-B,77.6,50.4,1.8,1.81,141.6,Normal,Yes,No,Slight Noise,False
2024-02-19,Reaction,3-P-103-A,70.5,68.2,0.1,4.0,607.3,Normal,Yes,No,Slight Noise,True
2024-02-19,Reaction,3-P-103-B,62.5,64.8,2.7,1.25,930.7,High,No,Yes,Normal,False
2024-02-19,Reaction,3-P-201,63.8,56.3,5.3,3.42,477.9,High,Yes,No,Slight Noise,True
2024-02-19,Reaction,3-P-202,39.3,73.3,1.7,0.23,891.0,Low,No,No,Slight Noise,True
2024-02-19,Reaction,3-P-203,56.1,42.3,5.5,2.39,363.4,Normal,No,Yes,Slight Noise,True
2024-02-19,Reaction,3-P-204,75.0,36.2,5.4,2.05,329.6,Low,No,No,Needs Attention,False
2024-02-19,Reaction,3-P-205,34.0,63.8,0.1,4.7,251.8,Low,Yes,Yes,Slight Noise,False
2024-02-19,Reaction,3-P-206,53.3,70.3,3.9,1.31,861.1,High,Yes,No,Needs Attention,False
2024-02-19,Reaction,3-P-208,52.7,76.2,2.3,1.4,506.8,High,No,Yes,Normal,False
2024-02-19,Reaction,3-P-209,45.6,69.8,5.6,3.46,599.6,High,No,Yes,Slight Noise,False
2024-02-19,Reaction,3-P-301-A,31.6,48.2,0.8,2.36,551.5,High,No,No,Slight Noise,False
2024-02-19,Reaction,3-P-301-B,40.7,35.9,0.6,0.16,522.2,Normal,Yes,Yes,Normal,False
2024-02-19,Reaction,3-P-301-C,73.3,31.2,2.7,2.38,265.1,Normal,Yes,No,Needs Attention,True
2024-02-19,Reaction,3-K-101-A,30.7,56.4,2.0,4.25,504.1,Normal,No,Yes,Slight Noise,True
2024-02-19,Reaction,3-K-101-B,51.9,79.7,3.9,3.93,17.7,Low,Yes,No,Normal,False
2024-02-19,Reaction,3-K-301-A,45.0,65.6,0.8,1.58,31.4,Low,Yes,No,Slight Noise,True
2024-02-19,Reaction,3-K-301-B,71.6,57.1,2.4,4.71,893.0,Low,Yes,No,Normal,True
2024-02-21,Distillation,3-P-901-A,40.1,57.4,4.6,1.93,541.0,High,No,Yes,Slight Noise,False
2024-02-21,Distillation,3-P-901-B,47.2,30.1,5.4,2.79,794.1,Normal,Yes,Yes,Slight Noise,False
2024-02-21,Distillation,3-P-902-A,50.5,58.9,4.0,2.92,972.5,High,No,No,Needs Attention,False
2024-02-21,Distillation,3-P-902-B,49.6,60.6,3.0,2.03,939.8,Low,No,Yes,Normal,False
2024-02-21,Distillation,3-P-903-A,49.6,57.9,1.2,1.51,889.4,High,No,No,Needs Attention,False
2024-02-21,Distillation,3-P-903-B,65.0,44.9,2.2,1.08,689.9,Normal,Yes,No,Normal,True
2024-02-21,Distillation,3-P-903-C,51.7,69.4,1.5,3.33,792.4,High,No,No,Normal,False
2024-02-21,Distillation,3-P-904-A,60.6,62.6,3.2,2.82,695.5,High,Yes,Yes,Slight Noise,False
2024-02-21,Distillation,3-P-904-B,35.2,75.8,2.2,4.95,675.3,Low,No,Yes,Needs Attention,False
2024-02-21,Distillation,3-P-905-A,54.1,59.4,2.8,3.66,71.0,Normal,No,No,Normal,True
2024-02-21,Distillation,3-P-905-B,47.1,63.9,0.5,1.01,667.1,Normal,Yes,Yes,Needs Attention,False
2024-02-21,Distillation,3-P-906-A,72.6,71.2,3.8,2.44,93.5,Low,No,No,Normal,True
2024-02-21,Distillation,3-P-906-B,57.6,40.6,0.1,1.42,214.5,High,No,Yes,Normal,True
2024-02-21,Distillation,3-P-907-A,66.1,50.7,0.4,0.89,324.0,Low,Yes,Yes,Slight Noise,True
2024-02-21,Distillation,3-P-907-B,73.1,37.2,5.8,3.02,17.2,Low,Yes,Yes,Needs Attention,False
2024-02-23,Finishing,3-P-501-A,44.6,30.2,5.1,2.36,755.6,Normal,No,No,Slight Noise,False
2024-02-23,Finishing,3-P-501-B,75.3,45.9,5.5,3.94,815.7,Low,Yes,Yes,Slight Noise,True
2024-02-23,Finishing,3-P-502-A,51.3,55.1,3.8,1.8,584.6,High,No,Yes,Slight Noise,True
2024-02-23,Finishing,3-P-502-B,37.6,48.6,1.5,3.03,737.6,Low,Yes,No,Needs Attention,True
2024-02-23,Finishing,3-P-503-A,44.7,72.2,2.4,1.64,701.1,High,Yes,No,Slight Noise,True
2024-02-23,Finishing,3-P-503-B,53.4,77.1,5.7,3.43,465.4,Normal,No,No,Normal,True
2024-02-23,Finishing,3-P-504-A,70.9,47.8,2.2,3.18,519.8,Low,Yes,Yes,Slight Noise,False
2024-02-23,Finishing,3-P-504-B,46.8,34.9,4.2,1.28,566.9,Low,Yes,Yes,Slight Noise,True
2024-02-23,Finishing,3-P-601-A,52.6,46.0,3.1,0.23,436.9,Normal,Yes,Yes,Slight Noise,False
2024-02-23,Finishing,3-P-601-B,57.4,57.9,1.9,0.99,490.2,Normal,Yes,Yes,Normal,True
2024-02-24,Butene,2-P-2101-A,68.8,39.3,1.1,0.87,259.3,Normal,Yes,Yes,Normal,False
2024-02-24,Butene,2-P-2101-B,71.8,73.3,4.4,1.67,197.6,Low,No,Yes,Needs Attention,True
2024-02-24,Butene,2-P-2301-A,76.5,32.0,3.2,0.13,196.0,Normal,Yes,No,Needs Attention,True
2024-02-24,Butene,2-P-2301-B,61.5,34.2,4.8,2.59,252.7,Low,Yes,No,Normal,True
2024-02-24,Butene,2-P-2302-A,54.4,79.7,2.0,4.48,155.9,Normal,Yes,Yes,Needs Attention,False
2024-02-24,Butene,2-P-2302-B,50.6,36.8,3.3,3.45,392.5,Low,No,No,Slight Noise,False
2024-02-24,Butene,2-P-2306-A,42.1,67.2,5.7,3.62,280.0,High,No,Yes,Slight Noise,True
2024-02-24,Butene,2-P-2306-B,71.5,60.8,5.7,0.27,733.8,Low,Yes,Yes,Normal,False
2024-02-26,Reaction,3-P-101,76.7,36.9,5.8,1.61,313.6,High,No,Yes,Needs Attention,False
2024-02-26,Reaction,3-P-102-A,65.4,39.0,2.6,2.01,74.3,Normal,Yes,No,Slight Noise,False
2024-02-26,Reaction,3-P-102-B,46.1,71.1,3.8,0.82,174.3,High,Yes,Yes,Needs Attention,False
2024-02-26,Reaction,3-P-103-A,33.7,40.1,0.2,4.72,265.0,High,Yes,Yes,Slight Noise,True
2024-02-26,Reaction,3-P-103-B,65.1,77.8,3.8,4.35,748.9,Normal,No,No,Normal,False
2024-02-26,Reaction,3-P-201,41.7,61.4,1.2,4.72,535.4,Low,No,Yes,Slight Noise,True
2024-02-26,Reaction,3-P-202,64.7,35.6,4.7,0.18,864.9,High,No,No,Slight Noise,False
2024-02-26,Reaction,3-P-203,43.8,60.6,1.9,1.62,913.5,Low,Yes,Yes,Slight Noise,True
2024-02-26,Reaction,3-P-204,69.6,53.2,1.2,1.77,608.9,Low,No,No,Normal,True
2024-02-26,Reaction,3-P-205,30.5,54.8,4.7,0.59,311.7,Normal,Yes,Yes,Normal,False
2024-02-26,Reaction,3-P-206,77.4,75.7,1.1,0.71,194.7,High,No,Yes,Needs Attention,False
2024-02-26,Reaction,3-P-208,54.6,66.2,3.1,2.41,55.1,Normal,No,Yes,Needs Attention,True
2024-02-26,Reaction,3-P-209,69.1,40.2,2.4,2.93,53.9,Normal,Yes,Yes,Needs Attention,True
2024-02-26,Reaction,3-P-301-A,32.5,54.7,0.1,3.71,377.3,Normal,Yes,No,Needs Attention,False
2024-02-26,Reaction,3-P-301-B,43.8,32.7,3.3,0.69,800.7,Low,Yes,Yes,Normal,True
2024-02-26,Reaction,3-P-301-C,43.5,71.5,0.6,0.62,562.2,High,No,Yes,Normal,True
2024-02-26,Reaction,3-K-101-A,62.8,66.1,4.3,0.55,284.9,Normal,No,No,Slight Noise,True
2024-02-26,Reaction,3-K-101-B,31.5,52.8,1.8,1.14,370.0,Normal,Yes,No,Normal,True
2024-02-26,Reaction,3-K-301-A,73.5,41.0,1.1,2.18,874.8,Normal,Yes,Yes,Normal,True
2024-02-26,Reaction,3-K-301-B,33.8,33.0,1.3,1.57,298.2,Normal,Yes,Yes,Needs Attention,False
2024-02-28,Distillation,3-P-901-A,67.8,45.0,1.8,3.72,515.5,High,Yes,Yes,Normal,True
2024-02-28,Distillation,3-P-901-B,53.7,44.0,0.5,3.23,757.9,High,Yes,Yes,Needs Attention,True
2024-02-28,Distillation,3-P-902-A,33.9,61.6,5.7,1.6,118.3,High,No,Yes,Needs Attention,False
2024-02-28,Distillation,3-P-902-B,36.7,48.7,3.0,3.02,587.4,Low,No,Yes,Needs Attention,True
2024-02-28,Distillation,3-P-903-A,48.0,69.4,0.7,0.37,209.5,High,Yes,Yes,Normal,False
2024-02-28,Distillation,3-P-903-B,48.7,54.7,4.2,1.89,994.1,High,No,No,Slight Noise,True
2024-02-28,Distillation,3-P-903-C,46.9,59.4,0.2,2.76,979.1,Normal,Yes,Yes,Normal,True
2024-02-28,Distillation,3-P-904-A,39.7,33.4,1.9,1.73,534.5,Low,Yes,Yes,Needs Attention,False
2024-02-28,Distillation,3-P-904-B,63.8,46.5,1.3,3.71,902.6,Normal,No,No,Needs Attention,False
2024-02-28,Distillation,3-P-905-A,46.3,61.5,5.8,1.54,617.8,High,No,No,Needs Attention,True
2024-02-28,Distillation,3-P-905-B,33.6,52.3,4.4,3.64,96.9,Normal,Yes,Yes,Slight Noise,False
2024-02-28,Distillation,3-P-906-A,33.6,40.5,2.0,3.61,161.5,High,Yes,No,Needs Attention,False
2024-02-28,Distillation,3-P-906-B,30.1,57.3,2.8,2.24,409.8,Normal,Yes,Yes,Needs Attention,False
2024-02-28,Distillation,3-P-907-A,60.7,60.6,3.7,2.38,346.2,Low,Yes,Yes,Slight Noise,True
2024-02-28,Distillation,3-P-907-B,56.2,41.3,5.1,1.84,519.2,Low,Yes,Yes,Needs Attention,False
2024-03-01,Finishing,3-P-501-A,72.6,32.9,2.3,0.96,255.6,High,Yes,No,Normal,False
2024-03-01,Finishing,3-P-501-B,70.4,54.8,4.8,0.06,521.5,High,No,No,Slight Noise,False
2024-03-01,Finishing,3-P-502-A,51.4,38.6,1.2,2.46,989.8,Normal,Yes,No,Normal,False
2024-03-01,Finishing,3-P-502-B,61.3,77.3,1.6,3.93,496.9,Normal,Yes,Yes,Normal,False
2024-03-01,Finishing,3-P-503-A,50.4,30.8,1.9,3.93,454.7,Normal,Yes,Yes,Needs Attention,False
2024-03-01,Finishing,3-P-503-B,62.9,51.4,5.9,4.94,349.7,Normal,No,Yes,Normal,True
2024-03-01,Finishing,3-P-504-A,47.7,77.6,0.2,2.24,21.7,Normal,Yes,No,Slight Noise,False
2024-03-01,Finishing,3-P-504-B,67.1,46.6,4.0,0.01,534.5,Normal,Yes,No,Normal,False
2024-03-01,Finishing,3-P-601-A,44.3,46.0,1.9,0.61,830.2,Normal,No,No,Slight Noise,True
2024-03-01,Finishing,3-P-601-B,76.2,32.5,2.0,2.03,590.4,High,Yes,Yes,Slight Noise,False
2024-03-02,Butene,2-P-2101-A,35.7,71.4,4.6,2.39,312.4,High,Yes,No,Needs Attention,True
2024-03-02,Butene,2-P-2101-B,74.5,41.3,4.1,3.45,850.9,High,No,No,Slight Noise,True
2024-03-02,Butene,2-P-2301-A,71.3,55.3,5.6,1.69,727.0,High,Yes,Yes,Normal,False
2024-03-02,Butene,2-P-2301-B,38.8,65.6,5.0,3.29,261.3,Normal,No,No,Needs Attention,True
2024-03-02,Butene,2-P-2302-A,53.4,33.2,5.1,3.92,44.5,Low,Yes,No,Slight Noise,True
2024-03-02,Butene,2-P-2302-B,78.6,34.2,3.7,4.12,762.8,Normal,No,No,Needs Attention,True
2024-03-02,Butene,2-P-2306-A,44.5,50.2,1.7,3.85,569.9,Low,Yes,Yes,Needs Attention,True
2024-03-02,Butene,2-P-2306-B,40.1,41.0,4.8,0.29,786.0,High,No,No,Slight Noise,True
2024-03-04,Reaction,3-P-101,42.9,71.9,0.3,4.21,685.4,Normal,Yes,No,Normal,True
2024-03-04,Reaction,3-P-102-A,42.9,61.2,3.4,2.12,194.6,High,No,No,Slight Noise,True
2024-03-04,Reaction,3-P-102-B,53.4,76.0,1.3,2.36,224.2,Low,No,Yes,Needs Attention,False
2024-03-04,Reaction,3-P-103-A,51.2,60.7,3.8,0.76,159.3,High,Yes,No,Slight Noise,False
2024-03-04,Reaction,3-P-103-B,45.7,44.5,4.9,3.75,245.4,Normal,No,No,Normal,False
2024-03-04,Reaction,3-P-201,66.0,61.6,0.4,4.29,163.9,Normal,No,Yes,Slight Noise,True
2024-03-04,Reaction,3-P-202,51.0,34.4,1.5,3.88,393.2,High,Yes,No,Normal,True
2024-03-04,Reaction,3-P-203,68.5,52.8,2.5,3.35,91.3,Low,Yes,Yes,Slight Noise,False
2024-03-04,Reaction,3-P-204,40.9,30.9,2.5,4.83,818.3,High,Yes,No,Needs Attention,False
2024-03-04,Reaction,3-P-205,73.1,50.0,3.0,4.94,959.9,Low,No,No,Slight Noise,False
2024-03-04,Reaction,3-P-206,30.7,64.7,5.4,0.15,30.3,Low,Yes,No,Slight Noise,False
2024-03-04,Reaction,3-P-208,67.7,51.1,2.0,1.52,153.0,High,Yes,No,Needs Attention,False
