Date,Area,Equipment,Is Running,High Priority,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Oil Level,Abnormal Sound,Leakage,Observation,Has Gearbox,Gearbox Temp,Gearbox Oil Level,Gearbox Leakage,Gearbox Abnormal Sound
2024-01-26,Finishing,3-P-601-C,True,True,43.4,46.4,5.5,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-01-26,Finishing,3-P-601-D,True,False,51.6,58.7,3.7,Low,No,Yes,"Routine check, no issues",True,38.3,High,Yes,No
2024-01-27,Butene,2-P-2101-A,True,True,50.5,42.8,1.9,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-01-27,Butene,2-P-2101-B,True,False,37.7,63.8,4.5,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-01-27,Butene,2-P-2301-A,True,True,64.4,43.8,5.8,Low,Yes,No,"Routine check, no issues",True,31.0,Low,No,No
2024-01-27,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-27,Butene,2-P-2302-A,True,True,55.3,58.8,0.2,Normal,Yes,Yes,"Routine check, no issues",True,47.0,High,Yes,No
2024-01-27,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-27,Butene,2-P-2306-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-27,Butene,2-P-2306-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-102-B,True,True,38.2,33.2,4.4,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-01-29,Reaction,3-P-103-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-103-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-201,True,True,30.6,33.8,1.4,Normal,Yes,Yes,"Routine check, no issues",True,73.9,High,No,Yes
2024-01-29,Reaction,3-P-202,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-203,True,False,44.7,32.4,1.8,High,Yes,No,"Routine check, no issues",True,75.5,High,No,Yes
2024-01-29,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-205,True,True,52.4,70.9,2.8,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-01-29,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-208,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-29,Reaction,3-P-301-A,True,False,30.5,33.1,1.1,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-01-29,Reaction,3-P-301-B,True,False,44.8,68.8,5.6,High,No,No,"Routine check, no issues",True,69.7,Low,Yes,Yes
2024-01-29,Reaction,3-P-301-C,True,False,59.5,48.1,3.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-01-29,Reaction,3-K-101-A,True,False,57.2,73.2,4.9,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-01-29,Reaction,3-K-101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-902-A,True,True,36.1,43.9,5.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-01-31,Distillation,3-P-902-B,True,True,64.9,46.0,1.8,High,Yes,Yes,"Routine check, no issues",True,45.7,High,No,Yes
2024-01-31,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-903-B,True,True,55.5,58.1,2.1,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-01-31,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-904-A,True,False,68.5,79.4,3.7,Normal,No,Yes,"Routine check, no issues",True,73.5,Low,No,Yes
2024-01-31,Distillation,3-P-904-B,True,True,51.5,57.8,2.5,High,No,No,"Routine check, no issues",True,60.3,High,Yes,No
2024-01-31,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-01-31,Distillation,3-P-906-B,True,False,47.3,36.2,5.3,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-01-31,Distillation,3-P-907-A,True,True,35.6,32.8,4.3,Normal,No,No,"Routine check, no issues",True,43.1,High,No,Yes
2024-01-31,Distillation,3-P-907-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-501-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-502-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-502-B,True,False,52.3,55.6,2.6,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-02,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-503-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-504-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-601-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-601-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-02,Finishing,3-P-601-D,True,False,32.8,31.3,2.9,High,No,No,"Routine check, no issues",True,40.4,Normal,Yes,Yes
2024-02-03,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-03,Butene,2-P-2101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-03,Butene,2-P-2301-A,True,False,55.8,51.2,1.2,Normal,Yes,No,"Routine check, no issues",True,37.4,Normal,No,No
2024-02-03,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-03,Butene,2-P-2302-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-03,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-03,Butene,2-P-2306-A,True,True,49.0,76.6,0.9,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-03,Butene,2-P-2306-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-102-A,True,True,36.0,45.7,1.0,Normal,No,No,"Routine check, no issues",True,36.0,Low,Yes,Yes
2024-02-05,Reaction,3-P-102-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-103-A,True,True,39.8,77.9,2.9,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-05,Reaction,3-P-103-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-201,True,False,69.8,43.3,1.0,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-05,Reaction,3-P-202,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-203,True,False,66.1,45.9,5.6,High,Yes,Yes,"Routine check, no issues",True,74.2,High,No,Yes
2024-02-05,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-208,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-301-A,True,True,39.9,50.5,6.0,Normal,Yes,No,"Routine check, no issues",True,76.9,Low,No,Yes
2024-02-05,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-05,Reaction,3-P-301-C,True,False,30.8,64.6,1.9,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-05,Reaction,3-K-101-A,True,False,66.9,53.0,4.0,Normal,Yes,Yes,"Routine check, no issues",True,70.8,High,No,Yes
2024-02-05,Reaction,3-K-101-B,True,True,61.8,52.2,5.9,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-07,Distillation,3-P-901-A,True,False,47.9,57.6,1.6,Low,Yes,No,"Routine check, no issues",True,42.8,High,No,No
2024-02-07,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-902-B,True,False,69.8,34.3,0.2,High,Yes,No,"Routine check, no issues",True,54.0,Low,Yes,No
2024-02-07,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-903-B,True,True,62.7,34.6,3.3,Normal,No,Yes,"Routine check, no issues",True,51.3,Low,Yes,No
2024-02-07,Distillation,3-P-903-C,True,False,57.8,30.6,0.5,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-07,Distillation,3-P-904-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-904-B,True,False,46.2,42.1,0.6,High,Yes,Yes,"Routine check, no issues",True,51.7,Normal,Yes,No
2024-02-07,Distillation,3-P-905-A,True,False,35.5,74.5,5.3,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-07,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-906-B,True,False,44.0,30.6,0.1,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-02-07,Distillation,3-P-907-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-07,Distillation,3-P-907-B,True,False,55.1,38.2,5.6,High,Yes,Yes,"Routine check, no issues",True,61.1,High,Yes,No
2024-02-09,Finishing,3-P-501-A,True,True,37.0,59.6,0.1,Low,No,No,"Routine check, no issues",True,58.7,Normal,Yes,No
2024-02-09,Finishing,3-P-501-B,True,False,69.0,48.4,2.9,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-09,Finishing,3-P-502-A,True,False,30.1,74.4,1.3,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-02-09,Finishing,3-P-502-B,True,True,53.2,48.2,4.6,Normal,Yes,Yes,"Routine check, no issues",True,38.6,Normal,Yes,Yes
2024-02-09,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-09,Finishing,3-P-503-B,True,True,35.9,64.0,0.0,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-09,Finishing,3-P-504-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-09,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-09,Finishing,3-P-601-A,True,False,50.2,76.4,4.6,High,No,No,"Routine check, no issues",True,50.5,High,Yes,No
2024-02-09,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-09,Finishing,3-P-601-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-09,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-10,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-10,Butene,2-P-2101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-10,Butene,2-P-2301-A,True,True,60.9,55.0,2.4,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-10,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-10,Butene,2-P-2302-A,True,True,67.6,78.8,4.0,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-10,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-10,Butene,2-P-2306-A,True,True,47.1,33.4,2.8,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-10,Butene,2-P-2306-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-101,True,True,51.6,71.0,1.9,Normal,No,No,"Routine check, no issues",True,34.2,Normal,No,No
2024-02-12,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-102-B,True,False,66.5,43.0,4.3,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-02-12,Reaction,3-P-103-A,True,True,32.8,42.1,1.4,Normal,No,Yes,"Routine check, no issues",True,62.2,Normal,No,No
2024-02-12,Reaction,3-P-103-B,True,False,48.8,71.1,0.5,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-12,Reaction,3-P-201,True,False,40.5,76.6,0.2,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-12,Reaction,3-P-202,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-203,True,False,50.8,65.4,4.8,Low,No,Yes,"Routine check, no issues",True,75.0,Normal,Yes,Yes
2024-02-12,Reaction,3-P-204,True,False,43.9,55.5,5.5,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-12,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-206,True,True,53.7,63.8,1.4,Low,No,Yes,"Routine check, no issues",True,71.2,Low,No,Yes
2024-02-12,Reaction,3-P-208,True,False,56.8,45.6,1.7,Normal,No,Yes,"Routine check, no issues",True,71.1,Normal,No,No
2024-02-12,Reaction,3-P-209,True,False,46.3,50.9,2.7,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-12,Reaction,3-P-301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-12,Reaction,3-P-301-C,True,True,38.9,66.9,4.9,Low,No,Yes,"Routine check, no issues",True,57.1,Normal,No,Yes
2024-02-12,Reaction,3-K-101-A,True,True,38.4,73.6,4.8,High,No,Yes,"Routine check, no issues",True,59.5,Normal,Yes,Yes
2024-02-12,Reaction,3-K-101-B,True,True,38.0,56.9,4.9,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-14,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-903-A,True,True,69.6,31.4,2.6,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-14,Distillation,3-P-903-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-903-C,True,True,65.7,53.1,4.8,High,Yes,Yes,"Routine check, no issues",True,66.6,Low,Yes,No
2024-02-14,Distillation,3-P-904-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-904-B,True,False,40.0,76.0,1.5,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-02-14,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-14,Distillation,3-P-907-A,True,False,40.1,55.6,1.4,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-14,Distillation,3-P-907-B,True,False,48.1,70.3,0.5,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-16,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-501-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-502-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-502-B,True,False,63.8,44.2,5.9,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-16,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-503-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-504-A,True,True,45.9,48.3,5.4,Low,No,No,"Routine check, no issues",True,48.5,Low,No,No
2024-02-16,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-601-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-16,Finishing,3-P-601-C,True,True,69.1,45.0,4.7,High,No,Yes,"Routine check, no issues",True,44.1,Normal,Yes,No
2024-02-16,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-17,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-17,Butene,2-P-2101-B,True,False,51.0,38.2,1.7,Normal,Yes,No,"Routine check, no issues",True,37.2,Low,No,Yes
2024-02-17,Butene,2-P-2301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-17,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-17,Butene,2-P-2302-A,True,True,35.3,71.8,4.0,High,No,No,"Routine check, no issues",False,0.0,,,
2024-02-17,Butene,2-P-2302-B,True,False,46.3,48.6,1.5,Normal,No,No,"Routine check, no issues",True,62.6,Low,Yes,No
2024-02-17,Butene,2-P-2306-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-17,Butene,2-P-2306-B,True,False,44.5,63.4,4.0,Normal,Yes,Yes,"Routine check, no issues",True,67.1,Low,Yes,Yes
2024-02-19,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-102-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-103-A,True,False,52.5,38.4,5.6,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-19,Reaction,3-P-103-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-202,True,False,50.3,72.5,1.2,High,No,Yes,"Routine check, no issues",True,31.6,High,Yes,Yes
2024-02-19,Reaction,3-P-203,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-205,True,False,32.4,54.5,5.3,Low,No,No,"Routine check, no issues",True,64.4,Normal,Yes,Yes
2024-02-19,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-208,True,False,56.1,39.6,3.6,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-19,Reaction,3-P-209,True,True,30.5,49.5,5.9,Normal,Yes,No,"Routine check, no issues",True,72.9,Low,No,No
2024-02-19,Reaction,3-P-301-A,True,True,67.6,35.8,1.1,Low,Yes,Yes,"Routine check, no issues",True,36.9,Low,Yes,No
2024-02-19,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-P-301-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-19,Reaction,3-K-101-A,True,True,36.9,56.9,1.5,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-19,Reaction,3-K-101-B,True,True,34.2,38.8,3.4,High,No,Yes,"Routine check, no issues",True,74.6,Normal,No,No
2024-02-21,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-21,Distillation,3-P-901-B,True,True,54.6,48.3,3.1,Normal,Yes,No,"Routine check, no issues",True,46.0,Normal,Yes,No
2024-02-21,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-21,Distillation,3-P-902-B,True,True,32.0,61.6,4.1,High,Yes,Yes,"Routine check, no issues",True,52.6,Low,Yes,Yes
2024-02-21,Distillation,3-P-903-A,True,True,48.0,63.6,5.4,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-02-21,Distillation,3-P-903-B,True,False,67.1,62.0,1.9,Low,Yes,No,"Routine check, no issues",True,30.1,Normal,Yes,No
2024-02-21,Distillation,3-P-903-C,True,False,35.2,59.7,2.6,Low,No,Yes,"Routine check, no issues",True,52.0,Normal,Yes,Yes
2024-02-21,Distillation,3-P-904-A,True,False,68.1,44.5,2.5,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-21,Distillation,3-P-904-B,True,False,35.0,67.9,1.9,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-02-21,Distillation,3-P-905-A,True,True,43.7,78.4,5.7,Low,No,No,"Routine check, no issues",True,44.3,Normal,Yes,Yes
2024-02-21,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-02-21,Distillation,3-P-906-A,True,True,43.2,56.0,0.6,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-02-21,Distillation,3-P-906-B,True,True,30.1,44.1,2.7,Low,Yes,Yes,"Routine check, no issues",True,77.4,Normal,No,No
2024-02-21,Distillation,3-P-907-A,True,True,52.8,53.1,0.5,Normal,Yes,No,"Routine check, no issues",True,38.6,High,No,Yes
2024-02-21,Distillation,3-P-907-B,True,False,47.8,50.5,3.7,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
